415,22
416,27
417,25
418,25
419,27
420,27
421,28
422,30
423,21
424,28
425,25
426,21
427,25
428,24
429,28
430,23
431,20
432,26
433,22
434,27
435,29
436,30
437,26
438,25
439,23
440,28
441,30
442,21
443,28
444,29
445,28
446,26
447,23
448,27
449,24
450,21
451,21
452,22
453,29
454,28
455,20
456,21
457,27
458,28
459,24
460,21
461,29
462,30
463,23
464,29
465,29
466,29
467,25
468,27
469,20
470,21
471,25
472,28
473,25
474,22
475,20
476,23
477,29
478,25
479,29
480,26
481,22
482,29
483,25
484,24
485,27
486,29
487,23
488,22
489,24
490,25
491,23
492,26
493,30
494,24
495,30
496,23
497,20
498,21
499,28
500,21
501,28
502,21
503,21
504,29
505,25
506,21
507,21
508,29
509,25
510,27
511,23
512,27
513,25
514,30
515,22
516,23
517,23
518,25
519,21
520,27
521,21
522,25
523,27
524,26
525,20
526,30
527,20
528,27
529,29
530,20
531,28
532,28
533,29
534,26
535,24
536,20
537,20
538,22
539,25
540,26
541,21
542,26
543,28
544,27
545,25
546,28
547,26
548,25
549,28
550,23
551,30
552,23
553,25
554,28
555,30
556,23
557,27
558,24
559,25
560,22
561,26
562,25
563,24
564,24
565,26
566,22
567,23
568,25
569,28
570,29
571,29
572,29
573,27
574,29
575,24
576,24
577,25
578,24
579,25
580,25
581,30
582,21
583,21
584,27
585,27
586,26
587,25
588,26
589,20
590,25
591,28
592,29
593,23
594,30
595,23
596,26
597,29
598,20
599,21
600,22
601,28
602,20
603,26
604,20
605,21
606,28
607,28
608,20
609,26
610,26
611,25
612,20
613,26
614,30
615,24
616,21
617,23
618,22
619,21
620,24
621,24
622,23
623,20
624,21
625,23
626,24
627,29
628,27
629,27
630,26
631,22
632,30
633,23
634,26
635,30
636,28
637,30
638,22
639,26
640,22
641,21
642,21
643,23
644,26
645,29
646,28
647,30
648,27
649,23
650,25
651,20
652,20
653,29
654,22
655,28
656,30
657,21
658,28
659,21
660,27
661,22
662,25
663,26
664,25
665,23
666,24
667,30
668,20
669,21
670,29
671,21
672,24
673,24
674,29
675,29
676,21
677,28
678,21
679,23
680,24
681,29
682,20
683,20
684,24
685,24
686,20
687,27
688,22
689,21
690,28
691,28
692,21
693,29
694,28
695,23
696,27
697,25
698,30
699,25
700,23
701,28
702,26
703,22
704,29
705,26
706,21
707,26
708,24
709,27
710,21
711,29
712,27
713,25
714,23
715,21
716,27
717,20
718,25
719,23
720,27
721,24
722,29
723,27
724,24
725,25
726,20
727,26
728,26
729,24
730,28
731,26
732,28
733,26
734,23
735,26
736,25
737,25
738,22
739,23
740,23
741,28
742,24
743,20
744,28
745,21
746,24
747,23
748,20
749,22
750,30
751,20
752,21
753,21
754,24
755,30
756,25
757,22
758,28
759,29
760,22
761,28
762,30
763,28
764,20
765,21
766,25
767,23
768,22
769,24
770,30
771,27
772,21
773,28
774,30
775,20
776,22
777,26
778,23
779,29
780,22
781,22
782,24
783,26
784,30
785,28
786,25
787,23
788,24
789,26
790,30
791,21
792,26
793,29
794,20
795,29
796,28
797,21
798,22
799,25
800,22
801,28
802,25
803,22
804,30
805,28
806,20
807,30
808,29
809,21
810,26
811,29
812,23
813,22
814,27
815,22
816,26
817,29
818,25
819,30
820,27
821,28
822,21
823,23
824,24
825,24
826,28
827,23
828,22
829,27
830,30
831,29
832,25
833,21
834,25
835,22
836,30
837,30
838,24
839,20
840,30
841,27
842,26
843,30
844,27
845,26
846,22
847,22
848,27
849,23
850,30
851,20
852,21
853,23
854,24
855,21
856,28
857,23
858,28
859,28
860,22
861,27
862,21
863,21
864,23
865,24
866,28
867,26
868,20
869,29
870,22
871,24
872,22
873,23
874,22
875,28
876,20
877,23
878,20
879,22
880,20
881,23
882,24
883,24
884,25
885,26
886,28
887,25
888,30
889,26
890,30
891,30
892,28
893,23
894,28
895,29
896,25
897,26
898,26
899,27
900,22
901,24
902,20
903,24
904,25
905,23
906,23
907,21
908,21
909,24
910,29
911,29
912,25
913,23
914,29
915,29
916,23
917,20
918,21
919,24
920,21
921,30
922,23
923,27
924,27
925,20
926,29
927,25
928,21
929,30
930,22
931,23
932,30
933,28
934,29
935,20
936,23
937,22
938,24
939,24
940,28
941,24
942,22
943,23
944,25
945,22
946,21
947,23
948,23
949,28
950,25
951,26
952,26
953,22
954,27
955,26
956,25
957,29
958,21
959,22
960,27
961,27
962,26
963,25
964,30
965,22
966,29
967,24
968,21
969,29
970,20
971,27
972,27
973,23
974,20
975,24
976,24
977,21
978,26
979,25
980,30
981,30
982,25
983,23
984,20
985,25
986,20
987,21
988,29
989,24
990,24
991,21
992,26
993,23
994,20
995,30
996,23
997,30
998,22
999,20
